global_step,epoch,step_in_epoch,mean,median,std,min,max,skewness,kurtosis
1.0,0.0,1.0,4.540616750858742,1.9284741282463074,6.914650481936647,3.760442996281199e-05,74.41233825683594,3.685819305343858,21.825847756147603
2.0,0.0,2.0,4.267012296974302,1.8252596259117126,6.3940122844758,2.7957323709415505e-06,68.13111114501953,3.565716762338348,20.57854889828067
3.0,0.0,3.0,3.951314097307724,1.737270176410675,5.7832234198193975,5.688037163054105e-06,59.60781478881836,3.346256712578736,18.02672666819938
4.0,0.0,4.0,3.6583473585472475,1.6857587099075317,5.251984824702805,4.158478361659945e-07,51.210357666015625,3.1306868590958326,15.347928554623401
5.0,0.0,5.0,3.3654670503086965,1.529741108417511,4.769470067164103,0.00013021253107581288,43.09608840942383,2.968644356741542,13.240336763586807
6.0,0.0,6.0,3.088042551231474,1.3836183547973633,4.335326086895806,1.5546984286629595e-05,35.17044448852539,2.849042179335875,11.714606872656441
7.0,0.0,7.0,2.7725251126114054,1.2529031038284302,3.88216406682589,1.763083491823636e-05,32.49463653564453,2.808808644973109,11.248756116856514
8.0,0.0,8.0,2.4465587823061807,1.123250663280487,3.432350531941001,5.71303928609268e-07,30.858055114746094,2.822303059033862,11.51916836061289
9.0,0.0,9.0,2.059644632969469,0.9635884165763855,2.9215614824480576,4.6041554924158845e-07,27.9644775390625,2.922429301970464,12.75497704185479
10.0,0.0,10.0,1.6000789223477605,0.694328099489212,2.3074624132259807,8.105160304694436e-06,23.426271438598633,3.0740247250308634,14.600938962799432
11.0,0.0,11.0,1.1735190796854218,0.50786092877388,1.7049821261696665,8.079098279267782e-07,17.987768173217773,3.1247892603513874,15.594943696204599
12.0,0.0,12.0,0.8583660750989848,0.36148640513420105,1.2366062199466228,1.2221537872392219e-05,12.857110023498535,2.9499512820539198,14.041955499844857
13.0,0.0,13.0,0.6428200657370705,0.2810408025979996,0.912384726698655,2.6330801574658835e-06,8.199967384338379,2.6570193978012093,10.358507807749218
14.0,0.0,14.0,0.5352284052262483,0.23435170948505402,0.7564335877731803,1.0533581189520191e-06,6.662571907043457,2.6965796410819594,10.566262038713997
15.0,0.0,15.0,0.5078020343083283,0.22816360741853714,0.712845606738346,7.154487775551388e-07,6.764959335327148,2.800582624155433,11.825922938206782
16.0,0.0,16.0,0.5036657638934939,0.2594043165445328,0.6820616995887274,7.874683433328755e-06,5.806898593902588,2.620997731722336,9.50653664872581
